D_Airport Rating,D_Airport On Time Rating,D_Airport Service Rating,A_Airport Rating,A_Airport On Time Rating,A_Airport Service Rating,D_Delay,Duration,A_Delay,C_Rating,C_Market Share,C_Load Factor,C_On Time Performance Rating,D_DewPointC,D_WindGustKmph,D_cloudcover,D_humidity,D_precipMM,D_pressure,D_tempC,D_visibility,D_winddirDegree,D_windspeedKmph,D_Time,A_DewPointC,A_WindGustKmph,A_cloudcover,A_humidity,A_precipMM,A_pressure,A_tempC,A_visibility,A_winddirDegree,A_windspeedKmph,A_Time,BLR-BOM,BLR-DEL,BOM-DEL,CCU-DEL,DEL-HYD,Air Asia,Air India,Go Air,Indigo,Spicejet,Vistara
7.00,8.50,8.70,7.99,7.30,9.10,12.00,142.00,-6.00,6.80,13.10,93.90,74.70,21.00,16.00,38.00,79.00,0.00,1011.00,24.00,10.00,333.00,11.00,7.00,3.00,9.00,16.00,23.00,0.00,1013.00,26.00,10.00,299.00,8.00,10.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,29.00,117.00,-15.00,6.80,13.10,93.90,74.70,13.00,6.00,15.00,51.00,0.00,1015.00,24.00,10.00,99.00,5.00,8.00,5.00,7.00,15.00,36.00,0.00,1015.00,21.00,10.00,149.00,6.00,10.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,15.00,131.00,-13.00,6.80,13.10,93.90,74.70,18.00,8.00,0.00,62.00,0.00,1016.00,27.00,10.00,313.00,7.00,7.00,1.00,7.00,15.00,19.00,0.00,1016.00,27.00,10.00,298.00,6.00,10.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,15.00,127.00,-17.00,6.80,13.10,93.90,74.70,20.00,10.00,0.00,68.00,0.00,1016.00,26.00,10.00,315.00,9.00,7.00,5.00,1.00,9.00,24.00,0.00,1017.00,27.00,10.00,263.00,1.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,5.00,127.00,-27.00,6.80,13.10,93.90,74.70,21.00,9.00,0.00,71.00,0.00,1015.00,27.00,10.00,335.00,8.00,7.00,9.00,3.00,5.00,34.00,0.00,1017.00,26.00,10.00,314.00,3.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,5.00,123.00,-32.00,6.80,13.10,93.90,74.70,20.00,9.00,0.00,66.00,0.00,1014.00,28.00,10.00,304.00,8.00,7.00,12.00,15.00,4.00,41.00,0.00,1015.00,26.00,10.00,323.00,13.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,6.00,124.00,-30.00,6.80,13.10,93.90,74.70,20.00,7.00,0.00,65.00,0.00,1014.00,27.00,10.00,300.00,6.00,7.00,11.00,24.00,0.00,43.00,0.00,1016.00,24.00,10.00,311.00,21.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,10.00,126.00,-24.00,6.80,13.10,93.90,74.70,18.00,4.00,0.00,58.00,0.00,1014.00,27.00,10.00,288.00,4.00,7.00,9.00,19.00,67.00,41.00,0.00,1015.00,23.00,10.00,291.00,16.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,16.00,134.00,-10.00,6.80,13.10,93.90,74.70,17.00,10.00,0.00,59.00,0.00,1015.00,26.00,10.00,342.00,9.00,7.00,9.00,10.00,1.00,33.00,0.00,1014.00,27.00,10.00,290.00,9.00,10.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,4.00,123.00,-33.00,6.80,13.10,93.90,74.70,15.00,7.00,3.00,52.00,0.00,1015.00,26.00,10.00,318.00,6.00,7.00,4.00,4.00,88.00,30.00,0.00,1016.00,23.00,10.00,160.00,3.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,11.00,127.00,-23.00,6.80,13.10,93.90,74.70,16.00,9.00,0.00,57.00,0.00,1016.00,26.00,10.00,307.00,8.00,7.00,7.00,5.00,32.00,30.00,0.00,1017.00,25.00,10.00,181.00,4.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,4.00,119.00,-37.00,6.80,13.10,93.90,74.70,16.00,8.00,0.00,57.00,0.00,1016.00,26.00,10.00,345.00,7.00,7.00,6.00,6.00,9.00,32.00,0.00,1018.00,24.00,10.00,256.00,5.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,1.00,117.00,-42.00,6.80,13.10,93.90,74.70,18.00,6.00,0.00,61.00,0.00,1016.00,26.00,10.00,310.00,5.00,7.00,4.00,13.00,21.00,27.00,0.00,1017.00,24.00,10.00,297.00,11.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,1.00,122.00,-36.00,6.80,13.10,93.90,74.70,17.00,6.00,0.00,56.00,0.00,1015.00,27.00,10.00,317.00,5.00,7.00,9.00,14.00,8.00,39.00,0.00,1016.00,24.00,10.00,317.00,12.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,12.00,130.00,-17.00,6.80,13.10,93.90,74.70,16.00,5.00,11.00,60.00,0.00,1016.00,25.00,10.00,295.00,4.00,7.00,7.00,5.00,20.00,33.00,0.00,1017.00,24.00,10.00,347.00,4.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,10.00,136.00,-14.00,6.80,13.10,93.90,74.70,19.00,2.00,0.00,62.00,0.00,1016.00,28.00,10.00,84.00,1.00,7.00,11.00,5.00,78.00,46.00,0.40,1017.00,24.00,10.00,85.00,4.00,10.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,13.00,142.00,-5.00,6.80,13.10,93.90,74.70,19.00,5.00,0.00,60.00,0.00,1016.00,28.00,10.00,34.00,4.00,7.00,11.00,6.00,66.00,51.00,0.10,1017.00,22.00,10.00,57.00,5.00,10.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,11.00,140.00,-10.00,6.80,13.10,93.90,74.70,19.00,8.00,0.00,65.00,0.00,1016.00,27.00,10.00,4.00,7.00,7.00,13.00,19.00,80.00,53.00,0.20,1017.00,23.00,10.00,98.00,15.00,10.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,5.00,134.00,-21.00,6.80,13.10,93.90,74.70,19.00,7.00,0.00,62.00,0.00,1016.00,27.00,10.00,20.00,6.00,7.00,12.00,9.00,15.00,54.00,0.00,1018.00,22.00,10.00,43.00,8.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,76.00,133.00,49.00,6.80,13.10,93.90,74.70,18.00,9.00,0.00,55.00,0.00,1016.00,28.00,10.00,333.00,8.00,8.00,11.00,10.00,0.00,41.00,0.00,1018.00,25.00,10.00,315.00,9.00,11.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,7.00,134.00,-19.00,6.80,13.10,93.90,74.70,9.00,11.00,0.00,44.00,0.00,1018.00,21.00,10.00,200.00,10.00,7.00,4.00,7.00,17.00,42.00,0.00,1018.00,16.00,10.00,131.00,5.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,15.00,131.00,-13.00,6.80,13.10,93.90,74.70,10.00,12.00,1.00,46.00,0.00,1020.00,22.00,14.00,195.00,10.00,7.00,9.00,3.00,14.00,49.00,0.00,1020.00,20.00,10.00,120.00,3.00,10.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,15.00,135.00,-10.00,6.80,13.10,93.90,74.70,22.00,9.00,10.00,73.00,0.00,1013.00,28.00,10.00,237.00,7.00,7.00,8.00,14.00,13.00,37.00,0.00,1016.00,24.00,10.00,200.00,11.00,10.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,6.00,132.00,-22.00,6.80,13.10,93.90,74.70,24.00,13.00,12.00,70.00,0.00,1008.00,31.00,10.00,175.00,11.00,7.00,7.00,21.00,80.00,19.00,1.00,1008.00,34.00,9.00,328.00,13.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,15.00,122.00,-23.00,6.80,13.10,93.90,74.70,25.00,23.00,11.00,70.00,0.00,1006.00,32.00,10.00,188.00,18.00,7.00,12.00,17.00,2.00,23.00,0.00,1005.00,37.00,10.00,318.00,15.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,2.00,130.00,-28.00,6.80,13.10,93.90,74.70,26.00,15.00,7.00,64.00,0.00,1001.00,34.00,20.00,154.00,13.00,7.00,17.00,16.00,4.00,26.00,0.00,998.00,41.00,20.00,120.00,14.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,8.00,122.00,-30.00,6.80,13.10,93.90,74.70,25.00,22.00,51.00,68.00,0.10,1002.00,32.00,10.00,215.00,16.00,7.00,23.00,31.00,72.00,48.00,1.40,997.00,36.00,7.00,267.00,18.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,16.00,146.00,2.00,6.80,13.10,93.90,74.70,26.00,21.00,77.00,73.00,0.20,998.00,31.00,8.00,82.00,12.00,7.00,23.00,15.00,77.00,50.00,0.20,999.00,35.00,10.00,309.00,11.00,10.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,17.00,124.00,-18.00,6.80,13.10,93.90,74.70,25.00,21.00,96.00,91.00,1.20,1004.00,27.00,9.00,189.00,14.00,7.00,23.00,12.00,8.00,51.00,0.00,1003.00,35.00,10.00,143.00,10.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,13.00,129.00,-18.00,6.80,13.10,93.90,74.70,23.00,12.00,19.00,73.00,0.00,1011.00,29.00,10.00,43.00,8.00,7.00,18.00,2.00,2.00,41.00,0.00,1012.00,33.00,10.00,271.00,2.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,9.00,130.00,-21.00,6.80,13.10,93.90,74.70,21.00,9.00,43.00,73.00,0.00,1013.00,27.00,10.00,318.00,8.00,7.00,7.00,7.00,0.00,27.00,0.00,1014.00,28.00,10.00,295.00,6.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,17.00,140.00,-4.00,6.80,13.10,93.90,74.70,17.00,6.00,13.00,66.00,0.00,1016.00,24.00,10.00,79.00,5.00,7.00,6.00,12.00,19.00,40.00,0.00,1014.00,21.00,10.00,121.00,11.00,10.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,4.00,133.00,-23.00,6.80,13.10,93.90,74.70,15.00,9.00,4.00,60.00,0.00,1017.00,23.00,10.00,105.00,7.00,7.00,13.00,14.00,78.00,77.00,0.20,1014.00,17.00,10.00,135.00,12.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,16.00,127.00,-17.00,6.80,13.10,93.90,74.70,16.00,7.00,10.00,63.00,0.00,1019.00,23.00,10.00,322.00,6.00,7.00,11.00,8.00,23.00,73.00,0.00,1022.00,16.00,10.00,102.00,7.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,14.00,146.00,0.00,6.80,13.10,93.90,74.70,15.00,7.00,3.00,55.00,0.00,1017.00,25.00,10.00,37.00,6.00,7.00,9.00,8.00,19.00,55.00,0.00,1019.00,19.00,10.00,330.00,7.00,10.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,11.00,130.00,-18.00,6.80,13.10,93.90,74.70,14.00,12.00,27.00,55.00,0.00,1017.00,23.00,10.00,23.00,9.00,7.00,10.00,12.00,0.00,60.00,0.00,1020.00,18.00,10.00,308.00,10.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,4.00,134.00,-22.00,6.80,13.10,93.90,74.70,15.00,13.00,49.00,62.00,0.00,1018.00,23.00,10.00,5.00,10.00,7.00,5.00,13.00,9.00,53.00,0.00,1022.00,15.00,10.00,301.00,11.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,11.00,122.00,-27.00,6.80,13.10,93.90,74.70,9.00,18.00,8.00,48.00,0.00,1018.00,21.00,10.00,195.00,14.00,7.00,5.00,13.00,0.00,44.00,0.00,1021.00,17.00,10.00,300.00,11.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,0.00,154.00,-6.00,6.80,13.10,93.90,74.70,8.00,13.00,0.00,47.00,0.00,1017.00,19.00,10.00,347.00,11.00,7.00,0.00,9.00,4.00,32.00,0.00,1019.00,17.00,10.00,264.00,8.00,10.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,9.00,142.00,-10.00,6.80,13.10,93.90,74.70,5.00,10.00,0.00,38.00,0.00,1016.00,20.00,10.00,341.00,9.00,7.00,-3.00,6.00,9.00,24.00,0.00,1018.00,18.00,10.00,304.00,6.00,10.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,7.00,125.00,-28.00,6.80,13.10,93.90,74.70,6.00,12.00,2.00,42.00,0.00,1016.00,19.00,10.00,202.00,10.00,7.00,2.00,6.00,65.00,35.00,0.00,1018.00,17.00,10.00,300.00,5.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,32.00,136.00,8.00,6.80,13.10,93.90,74.70,4.00,12.00,15.00,35.00,0.00,1018.00,20.00,10.00,345.00,10.00,8.00,7.00,11.00,0.00,44.00,0.00,1019.00,20.00,10.00,308.00,10.00,10.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,11.00,129.00,-21.00,6.80,13.10,93.90,74.70,6.00,14.00,24.00,41.00,0.00,1017.00,20.00,10.00,18.00,10.00,7.00,3.00,11.00,0.00,39.00,0.00,1018.00,18.00,10.00,288.00,10.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,-1.00,132.00,-29.00,6.80,13.10,93.90,74.70,10.00,14.00,1.00,49.00,0.00,1018.00,21.00,10.00,18.00,11.00,7.00,3.00,6.00,0.00,35.00,0.00,1020.00,19.00,10.00,102.00,5.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,7.00,133.00,-20.00,6.80,13.10,93.90,74.70,9.00,11.00,8.00,50.00,0.00,1017.00,20.00,10.00,50.00,9.00,7.00,2.00,10.00,0.00,39.00,0.00,1019.00,17.00,10.00,303.00,9.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,15.00,130.00,-15.00,6.80,13.10,93.90,74.70,9.00,13.00,53.00,51.00,0.00,1016.00,19.00,9.00,26.00,9.00,7.00,-1.00,12.00,0.00,29.00,0.00,1018.00,17.00,10.00,299.00,10.00,10.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,14.00,126.00,-20.00,6.80,13.10,93.90,74.70,10.00,13.00,78.00,64.00,0.00,1016.00,17.00,10.00,16.00,9.00,7.00,-1.00,7.00,0.00,31.00,0.00,1019.00,16.00,10.00,305.00,6.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,20.00,135.00,-5.00,6.80,13.10,93.90,74.70,6.00,15.00,0.00,48.00,0.00,1018.00,17.00,10.00,316.00,13.00,7.00,0.00,8.00,0.00,33.00,0.00,1020.00,16.00,10.00,313.00,6.00,10.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,7.00,126.00,-27.00,6.80,13.10,93.90,74.70,7.00,17.00,0.00,51.00,0.00,1018.00,18.00,10.00,312.00,13.00,7.00,-2.00,5.00,0.00,31.00,0.00,1022.00,15.00,10.00,331.00,4.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,9.00,168.00,17.00,6.80,13.10,93.90,74.70,5.00,17.00,36.00,46.00,0.00,1018.00,17.00,10.00,3.00,12.00,7.00,-2.00,6.00,45.00,31.00,0.00,1019.00,15.00,10.00,130.00,6.00,10.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,18.00,141.00,-2.00,6.80,13.10,93.90,74.70,8.00,13.00,0.00,47.00,0.00,1019.00,19.00,10.00,316.00,11.00,7.00,-6.00,12.00,10.00,27.00,0.00,1021.00,14.00,10.00,120.00,10.00,10.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,-4.00,127.00,-38.00,6.80,13.10,93.90,74.70,9.00,14.00,45.00,47.00,0.00,1020.00,20.00,10.00,347.00,10.00,7.00,-3.00,8.00,10.00,32.00,0.00,1022.00,13.00,10.00,96.00,7.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,10.00,127.00,-23.00,6.80,13.10,93.90,74.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,11.00,137.00,-11.00,6.80,13.10,93.90,74.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,7.00,130.00,-24.00,6.80,13.10,93.90,74.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,10.00,142.00,-8.00,6.80,13.10,93.90,74.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,8.00,118.00,-34.00,6.80,13.10,93.90,74.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,11.00,145.00,-3.00,6.80,13.10,93.90,74.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,13.00,147.00,0.00,6.80,13.10,93.90,74.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,3.00,141.00,-16.00,6.80,13.10,93.90,74.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,6.00,129.00,-25.00,6.80,13.10,93.90,74.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,-1.00,132.00,-29.00,6.80,13.10,93.90,74.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,10.00,130.00,-20.00,6.80,13.10,93.90,74.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,7.00,137.00,-16.00,6.80,13.10,93.90,74.70,8.00,11.00,0.00,48.00,0.00,1014.00,19.00,10.00,333.00,9.00,7.00,4.00,17.00,26.00,44.00,0.00,1012.00,16.00,10.00,147.00,13.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,11.00,130.00,-19.00,6.80,13.10,93.90,74.70,9.00,5.00,0.00,45.00,0.00,1014.00,22.00,10.00,197.00,4.00,7.00,10.00,8.00,18.00,74.00,0.00,1017.00,15.00,10.00,342.00,7.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,-1.00,127.00,-34.00,6.80,13.10,93.90,74.70,10.00,7.00,1.00,45.00,0.00,1016.00,23.00,10.00,195.00,6.00,7.00,9.00,6.00,0.00,62.00,0.00,1017.00,17.00,10.00,320.00,5.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,4.00,129.00,-27.00,6.80,13.10,93.90,74.70,10.00,8.00,0.00,43.00,0.00,1015.00,24.00,10.00,34.00,6.00,7.00,11.00,14.00,73.00,77.00,2.00,1016.00,15.00,7.00,52.00,8.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,7.00,126.00,-27.00,6.80,13.10,93.90,74.70,14.00,2.00,0.00,49.00,0.00,1016.00,26.00,10.00,197.00,2.00,7.00,11.00,8.00,72.00,75.00,0.00,1018.00,15.00,10.00,25.00,6.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,14.00,134.00,-12.00,6.80,13.10,93.90,74.70,12.00,6.00,0.00,48.00,0.00,1016.00,24.00,10.00,269.00,5.00,6.00,11.00,6.00,14.00,75.00,0.00,1020.00,15.00,10.00,282.00,5.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,6.00,132.00,-22.00,6.80,13.10,93.90,74.70,9.00,7.00,7.00,41.00,0.00,1016.00,23.00,10.00,169.00,5.00,7.00,5.00,12.00,0.00,49.00,0.00,1020.00,16.00,10.00,306.00,10.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,44.00,128.00,12.00,6.80,13.10,93.90,74.70,12.00,18.00,39.00,63.00,0.00,1017.00,20.00,10.00,197.00,14.00,7.00,7.00,10.00,9.00,61.00,0.00,1019.00,14.00,10.00,291.00,9.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,3.00,129.00,-28.00,6.80,13.10,93.90,74.70,5.00,14.00,33.00,44.00,0.00,1018.00,18.00,10.00,26.00,9.00,6.00,6.00,6.00,7.00,52.00,0.00,1019.00,16.00,10.00,151.00,6.00,8.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,65.00,170.00,76.00,6.80,13.10,93.90,74.70,10.00,6.00,0.00,46.00,0.00,1019.00,22.00,10.00,58.00,5.00,7.00,6.00,10.00,2.00,46.00,0.00,1021.00,18.00,10.00,312.00,9.00,10.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
